id,student_id,reward_type_id,month_number,month,year,issued_at,performance_percentage
3988,488,2,8,May,2025,2025-05-30 00:00:00,85%
3989,489,7,8,May,2025,2025-05-30 00:00:00,85%
3990,490,7,8,May,2025,2025-05-30 00:00:00,60%
3991,491,1,8,May,2025,2025-05-30 00:00:00,60%
3992,492,9,8,May,2025,2025-05-30 00:00:00,85%
3993,493,3,8,May,2025,2025-05-30 00:00:00,60%
3994,494,2,8,May,2025,2025-05-30 00:00:00,60%
3995,495,8,8,May,2025,2025-05-30 00:00:00,85%
3996,496,3,8,May,2025,2025-05-30 00:00:00,85%
3997,497,9,8,May,2025,2025-05-30 00:00:00,85%
3998,498,2,8,May,2025,2025-05-30 00:00:00,85%
3999,499,6,8,May,2025,2025-05-30 00:00:00,85%
4000,500,3,8,May,2025,2025-05-30 00:00:00,60%
